concept,context,layer,absent,mentioned,suppressed,suppressed_indirect,delta_suppressed_minus_absent,delta_mentioned_minus_absent,delta_suppressed_indirect_minus_absent,suppressed_fraction_of_mentioned
alcohol,Describe a party.,21,0.134081233412193,0.9990907138862237,0.1708754532396183,0.372381979027641,0.03679421982742531,0.8650094804740307,0.23830074561544798,0.042536204120285304
alcohol,Describe a party.,22,0.16528303646667722,0.9984040975592609,0.12102406983017018,0.28948448648577013,-0.04425896663650704,0.8331210610925837,0.12420145001909291,-0.05312429213884511
alcohol,Describe a party.,23,0.1065481122601415,0.9967567713585409,0.07138275665023018,0.19469720500347895,-0.035165355609911325,0.8902086590983994,0.08814909274333745,-0.03950237424732162
alcohol,Describe a party.,24,0.048194479948762005,0.9945704138967967,0.03961429992167046,0.1576360631911812,-0.008580180027091544,0.9463759339480347,0.1094415832424192,-0.009066354837762263
alcohol,Describe a party.,25,0.045572311631125406,0.9898581364838556,0.019823144450170114,0.08806284538921245,-0.025749167180955292,0.9442858248527302,0.04249053375808705,-0.02726840380662402
alcohol,Describe a party.,26,0.06739160358675819,0.9926631212026032,0.020761561477083638,0.07248205033155077,-0.04663004210967456,0.925271517615845,0.005090446744792573,-0.050396063449382494
alcohol,Describe a party.,27,0.05870959972641449,0.9898140758085746,0.022074298841383597,0.08181007313572736,-0.03663530088503089,0.9311044760821601,0.023100473409312865,-0.039346068917188
alcohol,Describe a party.,28,0.07264041569450644,0.9892394293528831,0.01643778624887378,0.06770496960150685,-0.05620262944563266,0.9165990136583767,-0.00493544609299959,-0.061316484753037054
alcohol,Describe a party.,29,0.08228468735743472,0.9911607313052905,0.018113902754899314,0.09475336066930433,-0.0641707846025354,0.9088760439478558,0.012468673311869613,-0.07060455056533212
alcohol,Describe a party.,30,0.0730458653843802,0.9902016866918771,0.01637220970393077,0.07119587806603347,-0.05667365568044942,0.917155821307497,-0.0018499873183467214,-0.06179283210529644
alcohol,Describe a party.,31,0.11228166685976781,0.9828835719732648,0.015177842062323229,0.05200469406103895,-0.09710382479744459,0.870601905113497,-0.060276972798728866,-0.11153642580736776
alcohol,Describe a party.,32,0.2433527558115605,0.9961974235335832,0.08501643836612678,0.20583945689929672,-0.1583363174454337,0.7528446677220227,-0.037513298912263765,-0.21031737918066407
alcohol,Describe a restaurant.,0,0.4286348191562588,0.6903942345491446,0.6140448865757614,0.2579967721909229,0.1854100674195026,0.26175941539288583,-0.1706380469653359,0.7083224385308653
alcohol,Describe a restaurant.,1,0.250530357000013,0.36669418126685766,0.3442947479836225,0.0694435755398616,0.09376439098360945,0.11616382426684463,-0.18108678146015145,0.8071737614992724
alcohol,Describe a restaurant.,2,0.4207537452535693,0.34767988069157657,0.4188824218932515,0.2620025597485352,-0.0018713233603178114,-0.07307386456199272,-0.1587511855050341,0.025608654633699594
alcohol,Describe a restaurant.,3,0.15599361035846007,0.5593741998150307,0.5566857329481321,0.19819421213292268,0.400692122589672,0.4033805894565706,0.04220060177446261,0.9933351605477089
alcohol,Describe a restaurant.,4,0.05362599647905153,0.39741243449421687,0.435836236107094,0.3115469618516563,0.38221023962804246,0.34378643801516534,0.2579209653726048,1.111766484549871
alcohol,Describe a restaurant.,5,0.022423543475932572,0.6340034682669861,0.2805073692325037,0.10521834137836601,0.25808382575657113,0.6115799247910535,0.08279479790243344,0.42199525408677463
alcohol,Describe a restaurant.,6,0.01417326220688806,0.44826164685149333,0.15775460869604188,0.10053978475173846,0.14358134648915383,0.43408838464460525,0.0863665225448504,0.33076523484199205
alcohol,Describe a restaurant.,7,0.0029387734667926323,0.4890844072078748,0.07569435345609284,0.12287004839227035,0.0727555799893002,0.4861456337410822,0.11993127492547771,0.14965799328365317
alcohol,Describe a restaurant.,8,0.006555373595370904,0.7143173282990009,0.1151882460427543,0.25691947668043624,0.10863287244738339,0.7077619547036299,0.25036410308506535,0.15348786654246285
alcohol,Describe a restaurant.,9,0.009274663780353581,0.7048042306669728,0.062321035136295534,0.2100601679152869,0.05304637135594195,0.6955295668866193,0.20078550413493332,0.07626760080580332
alcohol,Describe a restaurant.,10,0.02119108689758542,0.6276504380438667,0.05313480324889145,0.17810964779281993,0.03194371635130603,0.6064593511462812,0.1569185608952345,0.05267247720878334
alcohol,Describe a restaurant.,11,0.01538351918228923,0.7952232094055919,0.0659693374305167,0.28466963814228397,0.050585818248227464,0.7798396902233027,0.2692861189599947,0.06486694494062299
alcohol,Describe a restaurant.,12,0.047161378054199815,0.8738462175317435,0.237913494416782,0.34541796143877884,0.19075211636258219,0.8266848394775437,0.29825658338457905,0.23074345536944352
alcohol,Describe a restaurant.,13,0.0469179697634684,0.9338230707980016,0.12219781302576505,0.2994094722310248,0.07527984326229664,0.8869051010345332,0.2524915024675564,0.08487925390719507
alcohol,Describe a restaurant.,14,0.027566280769124697,0.9783902842089184,0.0863121232444271,0.2774304154728359,0.0587458424753024,0.9508240034397937,0.24986413470371122,0.061784139086495195
alcohol,Describe a restaurant.,15,0.12020651655607147,0.9657336994501607,0.090958097714265,0.26969125197770855,-0.02924841884180647,0.8455271828940892,0.1494847354216371,-0.03459193203191213
alcohol,Describe a restaurant.,16,0.07234444415994672,0.9485180791511235,0.07140697773753658,0.26119096366747646,-0.0009374664224101326,0.8761736349911768,0.18884651950752973,-0.0010699550693734044
alcohol,Describe a restaurant.,17,0.026826719386043196,0.965120111312436,0.092563714988946,0.28463563870416636,0.0657369956029028,0.9382933919263928,0.25780891931812316,0.07006017112402273
alcohol,Describe a restaurant.,18,0.0299378294361166,0.9916764716661483,0.12402149216339763,0.2935064795909775,0.09408366272728103,0.9617386422300317,0.26356865015486086,0.09782664291113904
alcohol,Describe a restaurant.,19,0.07972522914806184,0.9964659254048002,0.2504007379735648,0.3035736084905588,0.17067550882550298,0.9167406962567384,0.22384837934249696,0.18617642864815542
alcohol,Describe a restaurant.,20,0.0441101420024503,0.9950178872953296,0.257725352972024,0.3239355219873354,0.21361521096957367,0.9509077452928792,0.2798253799848851,0.22464346518050524
alcohol,Describe a restaurant.,21,0.039237210997727805,0.9927234797374861,0.2420844493335044,0.2856041341070235,0.2028472383357766,0.9534862687397583,0.2463669231092957,0.21274269487266326
alcohol,Describe a restaurant.,22,0.03788639552496929,0.9913036923360091,0.16909910902088174,0.20890962795145926,0.13121271349591246,0.9534172968110398,0.17102323242648998,0.1376235924550442
alcohol,Describe a restaurant.,23,0.02087327723696253,0.9907139469122271,0.11665151683349077,0.16729787707443952,0.09577823959652824,0.9698406696752646,0.146424599837477,0.09875667477277277
alcohol,Describe a restaurant.,24,0.015906300587132795,0.9872625953047519,0.08532855728900597,0.13922137836442555,0.06942225670187317,0.9713562947176191,0.12331507777729275,0.0714694052835214
alcohol,Describe a restaurant.,25,0.008898146800523024,0.9768722403970233,0.03580631587843671,0.08131841856852248,0.026908169077913685,0.9679740935965002,0.07242027176799946,0.027798439292870528
alcohol,Describe a restaurant.,26,0.00958845893445579,0.9746226927966725,0.02392694718266966,0.05413142812088883,0.014338488248213871,0.9650342338622167,0.04454296918643304,0.014858009949376633
alcohol,Describe a restaurant.,27,0.007665788317441517,0.9670364418392698,0.02465139441870765,0.06089861036118463,0.01698560610126613,0.9593706535218284,0.05323282204374311,0.01770494650728824
alcohol,Describe a restaurant.,28,0.0071375422733384,0.9498575091703234,0.015744987171899007,0.04208044961280318,0.008607444898560607,0.942719966896985,0.034942907339464785,0.009130436609815837
alcohol,Describe a restaurant.,29,0.006884288800470136,0.9117272745952089,0.011418472458237251,0.03860135995208245,0.004534183657767115,0.9048429857947388,0.03171707115161231,0.0050110170813609895
alcohol,Describe a restaurant.,30,0.0045296613821632515,0.8728132853580607,0.0105801430611875,0.02356403993907399,0.006050481679024248,0.8682836239758974,0.019034378556910737,0.006968324072863319
alcohol,Describe a restaurant.,31,0.007956725390391049,0.8171465851073196,0.006542888270822714,0.011923276090750196,-0.0014138371195683347,0.8091898597169286,0.003966550700359147,-0.0017472254534466414
alcohol,Describe a restaurant.,32,0.009098935413981804,0.8489403496463966,0.009793375812219356,0.02315908401398419,0.0006944403982375516,0.8398414142324149,0.014060148600002384,0.0008268708668912754
alcohol,Describe a wedding reception.,0,0.4283079934925523,0.702421811223151,0.6040990504731886,0.2675881951075048,0.1757910569806363,0.2741138177305987,-0.16071979838504746,0.641306806187367
alcohol,Describe a wedding reception.,1,0.16920419850590665,0.2316259965839215,0.20188352146369518,0.07284716825075473,0.032679322957788526,0.062421798078014845,-0.09635703025515192,0.5235242169241242
alcohol,Describe a wedding reception.,2,0.2953779137936595,0.29326426936367717,0.3869631526588739,0.28947396869147807,0.09158523886521436,-0.002113644429982353,-0.0059039451021814515,-43.33048528222839
alcohol,Describe a wedding reception.,3,0.22094262796703448,0.5690951813763726,0.587743467926746,0.23638050740645022,0.3668008399597116,0.34815255340933815,0.015437879439415741,1.0535635495639977
alcohol,Describe a wedding reception.,4,0.18557086140722404,0.4858072274176399,0.51927406432149,0.3831178461236337,0.33370320291426603,0.3002363660104158,0.19754698471640966,1.1114682986227231
alcohol,Describe a wedding reception.,5,0.10989399633719925,0.7204496194302593,0.4030368992395907,0.18212123531362634,0.2931429029023914,0.6105556230930601,0.07222723897642709,0.4801248106066676
alcohol,Describe a wedding reception.,6,0.04825600238705945,0.6310342258576238,0.22017430192005602,0.19708698646348197,0.17191829953299656,0.5827782234705644,0.1488309840764225,0.2949978098172366
alcohol,Describe a wedding reception.,7,0.011061051658527643,0.6017406254042194,0.0675636511139497,0.20695587391344228,0.056502599455422055,0.5906795737456917,0.19589482225491464,0.09565693815535325
alcohol,Describe a wedding reception.,8,0.01228758386077712,0.7896929394294645,0.10289498359548593,0.3814028081891793,0.09060739973470881,0.7774053555686874,0.3691152243284022,0.11655103619453162
alcohol,Describe a wedding reception.,9,0.053421597308399994,0.7898808636616007,0.09656828020730827,0.42702472004484004,0.04314668289890828,0.7364592663532007,0.37360312273644003,0.05858665220218091
alcohol,Describe a wedding reception.,10,0.016614403256725096,0.8236935038759207,0.031179920469549604,0.1850948688666604,0.014565517212824508,0.8070791006191955,0.16848046560993532,0.018047199093186483
alcohol,Describe a wedding reception.,11,0.03538626005108703,0.9330509616654652,0.045208403887452175,0.31255386144172476,0.009822143836365142,0.8976647016143782,0.27716760139063773,0.010941884891653646
alcohol,Describe a wedding reception.,12,0.07135160633918569,0.9655953769755832,0.19273741728401886,0.4138115430318589,0.12138581094483317,0.8942437706363975,0.3424599366926732,0.13574129888369002
alcohol,Describe a wedding reception.,13,0.06609780838778435,0.9817058915348537,0.0684116795500596,0.3052476393248619,0.002313871162275244,0.9156080831470693,0.23914983093707753,0.0025271414755559545
alcohol,Describe a wedding reception.,14,0.09164272347622393,0.9938577195317185,0.04719188259234153,0.2821044795978361,-0.0444508408838824,0.9022149960554946,0.19046175612161215,-0.04926856800011365
alcohol,Describe a wedding reception.,15,0.17325738382254516,0.9955315344700179,0.06023982767907254,0.35828850794728123,-0.11301755614347261,0.8222741506474727,0.18503112412473607,-0.13744510398932117
alcohol,Describe a wedding reception.,16,0.15112396497458155,0.989625127403792,0.04906975441146157,0.306952650397739,-0.10205421056311997,0.8385011624292105,0.15582868542315745,-0.12171027916939327
alcohol,Describe a wedding reception.,17,0.07367217298387042,0.9845357287028883,0.05241623119158292,0.42741987122701436,-0.021255941792287507,0.9108635557190179,0.35374769824314395,-0.023336032777717713
alcohol,Describe a wedding reception.,18,0.045739121515861146,0.9657137782535861,0.04582916672442385,0.33557184739661317,9.00452085627057e-05,0.9199746567377249,0.28983272588075204,9.787792294410633e-05
alcohol,Describe a wedding reception.,19,0.03984463472048736,0.9490401743659241,0.05120232401427522,0.25029491500770723,0.01135768929378786,0.9091955396454368,0.21045028028721988,0.012492020471434639
alcohol,Describe a wedding reception.,20,0.07595033119142813,0.964489232437169,0.10838526624471762,0.44656416761536893,0.03243493505328948,0.8885389012457409,0.3706138364239408,0.036503674749428935
alcohol,Describe a wedding reception.,21,0.06489937766187744,0.9700847961264522,0.15153207865767823,0.4575302614305948,0.0866327009958008,0.9051854184645747,0.39263088376871735,0.09570713273613261
alcohol,Describe a wedding reception.,22,0.08380209328478949,0.9617730274522286,0.10187747993490746,0.2455787493406946,0.018075386650117972,0.8779709341674391,0.1617766560559051,0.02058768228729402
alcohol,Describe a wedding reception.,23,0.0838152277581697,0.960808563508829,0.08711552771516334,0.20293210304757617,0.0033002999569936436,0.8769933357506593,0.11911687528940647,0.0037631984445682973
alcohol,Describe a wedding reception.,24,0.0553990246842383,0.9618067211036401,0.059702394612017935,0.16069497762762966,0.004303369927779632,0.9064076964194018,0.10529595294339136,0.004747719977201551
alcohol,Describe a wedding reception.,25,0.044318983444172934,0.9374577664964091,0.03235864503849384,0.08292745564445582,-0.011960338405679095,0.8931387830522362,0.038608472200282885,-0.013391354885301831
alcohol,Describe a wedding reception.,26,0.05067170764732886,0.9399697184048795,0.03308210867514835,0.07134133297527241,-0.017589598972180508,0.8892980107575507,0.02066962532794355,-0.019779195229725932
alcohol,Describe a wedding reception.,27,0.046296882510289655,0.9515334080137384,0.027614741597912208,0.0581999850009965,-0.018682140912377448,0.9052365255034488,0.011903102490706842,-0.020637855837718592
alcohol,Describe a wedding reception.,28,0.051952782144348585,0.9377247112666162,0.021332171333870442,0.04815652306249626,-0.030620610810478142,0.8857719291222675,-0.0037962590818523267,-0.034569407545823716
alcohol,Describe a wedding reception.,29,0.06375389897338009,0.9598255620480135,0.021881849367830258,0.05639693378359645,-0.04187204960554983,0.8960716630746334,-0.00735696518978364,-0.04672846082631041
alcohol,Describe a wedding reception.,30,0.055806147541939854,0.9440995241039419,0.01938915491449907,0.0396283843296257,-0.03641699262744079,0.888293376562002,-0.016177763212314157,-0.04099658242233772
alcohol,Describe a wedding reception.,31,0.08129980822887974,0.9016591285136322,0.01880494556804941,0.03153921407683381,-0.062494862660830326,0.8203593202847524,-0.04976059415204592,-0.07617986547545766
