concept,layer,split_seed,probe_accuracy,probe_auc,probe_f1,n_train,n_test,n_positive,n_negative
copyright,30,42,0.8571428571428571,0.9722222222222223,0.8421052631578947,37,21,24,34
copyright,30,101,0.9047619047619048,0.9814814814814815,0.9,37,21,24,34
copyright,31,13,0.9523809523809523,0.9537037037037037,0.9473684210526315,37,21,24,34
copyright,31,42,0.8571428571428571,0.9537037037037037,0.8235294117647058,37,21,24,34
copyright,31,101,0.9047619047619048,0.9814814814814815,0.9,37,21,24,34
copyright,32,13,0.9523809523809523,0.9537037037037037,0.9473684210526315,37,21,24,34
copyright,32,42,0.8571428571428571,0.9537037037037037,0.8235294117647058,37,21,24,34
copyright,32,101,0.9047619047619048,0.9814814814814815,0.9,37,21,24,34
privacy_personal_data,0,13,0.5238095238095238,0.6666666666666666,0.5454545454545454,37,21,24,34
privacy_personal_data,0,42,0.6190476190476191,0.6759259259259258,0.6363636363636364,37,21,24,34
privacy_personal_data,0,101,0.5238095238095238,0.6759259259259259,0.4444444444444444,37,21,24,34
privacy_personal_data,1,13,0.5238095238095238,0.6296296296296295,0.5454545454545454,37,21,24,34
privacy_personal_data,1,42,0.6666666666666666,0.7222222222222222,0.6956521739130435,37,21,24,34
privacy_personal_data,1,101,0.6666666666666666,0.6944444444444444,0.631578947368421,37,21,24,34
privacy_personal_data,2,13,0.5238095238095238,0.6296296296296295,0.5454545454545454,37,21,24,34
privacy_personal_data,2,42,0.5714285714285714,0.75,0.64,37,21,24,34
privacy_personal_data,2,101,0.6666666666666666,0.8055555555555556,0.631578947368421,37,21,24,34
privacy_personal_data,3,13,0.6190476190476191,0.7222222222222222,0.6,37,21,24,34
privacy_personal_data,3,42,0.6190476190476191,0.8611111111111112,0.6666666666666666,37,21,24,34
privacy_personal_data,3,101,0.6666666666666666,0.8518518518518519,0.5882352941176471,37,21,24,34
privacy_personal_data,4,13,0.5714285714285714,0.7129629629629629,0.5714285714285714,37,21,24,34
privacy_personal_data,4,42,0.6666666666666666,0.7777777777777778,0.6956521739130435,37,21,24,34
privacy_personal_data,4,101,0.6666666666666666,0.787037037037037,0.5882352941176471,37,21,24,34
privacy_personal_data,5,13,0.7142857142857143,0.8240740740740741,0.7,37,21,24,34
privacy_personal_data,5,42,0.7619047619047619,0.8796296296296297,0.782608695652174,37,21,24,34
privacy_personal_data,5,101,0.6666666666666666,0.8240740740740742,0.5333333333333333,37,21,24,34
privacy_personal_data,6,13,0.8095238095238095,0.9074074074074074,0.7777777777777778,37,21,24,34
privacy_personal_data,6,42,0.9047619047619048,0.9166666666666667,0.9,37,21,24,34
privacy_personal_data,6,101,0.7142857142857143,0.851851851851852,0.5714285714285714,37,21,24,34
privacy_personal_data,7,13,0.7619047619047619,0.9074074074074074,0.7368421052631579,37,21,24,34
privacy_personal_data,7,42,0.9047619047619048,0.9629629629629629,0.9,37,21,24,34
privacy_personal_data,7,101,0.6666666666666666,0.8703703703703703,0.46153846153846156,37,21,24,34
privacy_personal_data,8,13,0.8095238095238095,0.9259259259259259,0.8,37,21,24,34
privacy_personal_data,8,42,0.9047619047619048,1.0,0.9,37,21,24,34
privacy_personal_data,8,101,0.6666666666666666,0.8796296296296297,0.5333333333333333,37,21,24,34
privacy_personal_data,9,13,0.8095238095238095,0.9444444444444444,0.8,37,21,24,34
privacy_personal_data,9,42,0.9523809523809523,0.9907407407407407,0.9473684210526315,37,21,24,34
privacy_personal_data,9,101,0.7142857142857143,0.8981481481481481,0.5714285714285714,37,21,24,34
privacy_personal_data,10,13,0.8095238095238095,0.962962962962963,0.8,37,21,24,34
privacy_personal_data,10,42,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
privacy_personal_data,10,101,0.7142857142857143,0.888888888888889,0.5714285714285714,37,21,24,34
privacy_personal_data,11,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
privacy_personal_data,11,42,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
privacy_personal_data,11,101,0.7619047619047619,0.9351851851851851,0.6666666666666666,37,21,24,34
privacy_personal_data,12,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
privacy_personal_data,12,42,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
privacy_personal_data,12,101,0.7619047619047619,0.9351851851851851,0.6666666666666666,37,21,24,34
privacy_personal_data,13,13,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
privacy_personal_data,13,42,0.9523809523809523,1.0,0.9473684210526315,37,21,24,34
privacy_personal_data,13,101,0.9523809523809523,0.9907407407407407,0.9411764705882353,37,21,24,34
privacy_personal_data,14,13,0.9523809523809523,0.9907407407407407,0.9473684210526315,37,21,24,34
privacy_personal_data,14,42,0.9047619047619048,0.962962962962963,0.9,37,21,24,34
privacy_personal_data,14,101,0.9047619047619048,0.9722222222222222,0.875,37,21,24,34
privacy_personal_data,15,13,0.9047619047619048,0.9814814814814814,0.9,37,21,24,34
privacy_personal_data,15,42,0.9047619047619048,0.962962962962963,0.9,37,21,24,34
privacy_personal_data,15,101,0.9047619047619048,0.925925925925926,0.875,37,21,24,34
privacy_personal_data,16,13,0.9047619047619048,0.9814814814814814,0.9,37,21,24,34
privacy_personal_data,16,42,0.9047619047619048,0.9537037037037037,0.9,37,21,24,34
privacy_personal_data,16,101,0.8095238095238095,0.9166666666666665,0.75,37,21,24,34
privacy_personal_data,17,13,0.8571428571428571,0.962962962962963,0.8421052631578947,37,21,24,34
privacy_personal_data,17,42,0.9047619047619048,0.9351851851851852,0.9,37,21,24,34
privacy_personal_data,17,101,0.8095238095238095,0.9166666666666666,0.75,37,21,24,34
privacy_personal_data,18,13,0.9523809523809523,0.9814814814814814,0.9473684210526315,37,21,24,34
privacy_personal_data,18,42,0.9047619047619048,0.9537037037037037,0.9,37,21,24,34
privacy_personal_data,18,101,0.8571428571428571,0.9351851851851852,0.8235294117647058,37,21,24,34
privacy_personal_data,19,13,0.9523809523809523,0.9814814814814814,0.9473684210526315,37,21,24,34
privacy_personal_data,19,42,0.9047619047619048,0.9537037037037037,0.9,37,21,24,34
privacy_personal_data,19,101,0.8095238095238095,0.925925925925926,0.75,37,21,24,34
privacy_personal_data,20,13,0.9047619047619048,0.9814814814814814,0.8888888888888888,37,21,24,34
privacy_personal_data,20,42,0.9047619047619048,0.9537037037037037,0.9,37,21,24,34
privacy_personal_data,20,101,0.8571428571428571,0.925925925925926,0.8235294117647058,37,21,24,34
privacy_personal_data,21,13,0.9047619047619048,0.962962962962963,0.8888888888888888,37,21,24,34
privacy_personal_data,21,42,0.9047619047619048,0.9351851851851852,0.9,37,21,24,34
privacy_personal_data,21,101,0.8571428571428571,0.9166666666666667,0.8235294117647058,37,21,24,34
privacy_personal_data,22,13,0.9523809523809523,0.9814814814814814,0.9473684210526315,37,21,24,34
privacy_personal_data,22,42,0.9047619047619048,0.9351851851851852,0.9,37,21,24,34
privacy_personal_data,22,101,0.8571428571428571,0.8981481481481483,0.8235294117647058,37,21,24,34
privacy_personal_data,23,13,0.8571428571428571,0.9722222222222223,0.8421052631578947,37,21,24,34
privacy_personal_data,23,42,0.8571428571428571,0.9444444444444444,0.8571428571428571,37,21,24,34
privacy_personal_data,23,101,0.8095238095238095,0.8796296296296298,0.7777777777777778,37,21,24,34
privacy_personal_data,24,13,0.8571428571428571,0.962962962962963,0.8421052631578947,37,21,24,34
privacy_personal_data,24,42,0.8571428571428571,0.9259259259259259,0.8571428571428571,37,21,24,34
privacy_personal_data,24,101,0.7619047619047619,0.8703703703703703,0.7058823529411765,37,21,24,34
privacy_personal_data,25,13,0.8571428571428571,0.962962962962963,0.8421052631578947,37,21,24,34
privacy_personal_data,25,42,0.8571428571428571,0.9351851851851852,0.8571428571428571,37,21,24,34
privacy_personal_data,25,101,0.7619047619047619,0.8703703703703703,0.7058823529411765,37,21,24,34
privacy_personal_data,26,13,0.8571428571428571,0.962962962962963,0.8421052631578947,37,21,24,34
privacy_personal_data,26,42,0.8571428571428571,0.9351851851851851,0.8571428571428571,37,21,24,34
privacy_personal_data,26,101,0.7619047619047619,0.8888888888888888,0.7058823529411765,37,21,24,34
privacy_personal_data,27,13,0.8571428571428571,0.962962962962963,0.8421052631578947,37,21,24,34
privacy_personal_data,27,42,0.8571428571428571,0.9351851851851851,0.8571428571428571,37,21,24,34
privacy_personal_data,27,101,0.7619047619047619,0.8796296296296297,0.7058823529411765,37,21,24,34
privacy_personal_data,28,13,0.8571428571428571,0.962962962962963,0.8421052631578947,37,21,24,34
privacy_personal_data,28,42,0.8571428571428571,0.9351851851851851,0.8571428571428571,37,21,24,34
privacy_personal_data,28,101,0.7619047619047619,0.8981481481481481,0.7058823529411765,37,21,24,34
privacy_personal_data,29,13,0.8571428571428571,0.9537037037037037,0.8421052631578947,37,21,24,34
privacy_personal_data,29,42,0.8571428571428571,0.9351851851851851,0.8571428571428571,37,21,24,34
privacy_personal_data,29,101,0.7619047619047619,0.8888888888888888,0.7058823529411765,37,21,24,34
privacy_personal_data,30,13,0.8095238095238095,0.9444444444444444,0.8,37,21,24,34
privacy_personal_data,30,42,0.8571428571428571,0.9166666666666667,0.8571428571428571,37,21,24,34
privacy_personal_data,30,101,0.7619047619047619,0.9166666666666667,0.7058823529411765,37,21,24,34
privacy_personal_data,31,13,0.8095238095238095,0.9351851851851852,0.8,37,21,24,34
privacy_personal_data,31,42,0.8571428571428571,0.9166666666666667,0.8571428571428571,37,21,24,34
privacy_personal_data,31,101,0.7619047619047619,0.8796296296296298,0.7058823529411765,37,21,24,34
privacy_personal_data,32,13,0.8095238095238095,0.9259259259259258,0.8,37,21,24,34
privacy_personal_data,32,42,0.8571428571428571,0.8981481481481481,0.8571428571428571,37,21,24,34
privacy_personal_data,32,101,0.7619047619047619,0.8518518518518519,0.7058823529411765,37,21,24,34
hate_harassment,0,13,0.38095238095238093,0.4722222222222222,0.3157894736842105,37,21,24,34
hate_harassment,0,42,0.42857142857142855,0.46296296296296297,0.3333333333333333,37,21,24,34
hate_harassment,0,101,0.5238095238095238,0.6018518518518519,0.5,37,21,24,34
hate_harassment,1,13,0.5238095238095238,0.574074074074074,0.4444444444444444,37,21,24,34
hate_harassment,1,42,0.5238095238095238,0.5185185185185185,0.5,37,21,24,34
hate_harassment,1,101,0.6190476190476191,0.6388888888888888,0.6363636363636364,37,21,24,34
hate_harassment,2,13,0.5714285714285714,0.611111111111111,0.5263157894736842,37,21,24,34
hate_harassment,2,42,0.5714285714285714,0.6481481481481481,0.5714285714285714,37,21,24,34
hate_harassment,2,101,0.6666666666666666,0.6851851851851851,0.6666666666666666,37,21,24,34
hate_harassment,3,13,0.7142857142857143,0.7129629629629629,0.7,37,21,24,34
hate_harassment,3,42,0.6190476190476191,0.5833333333333333,0.6363636363636364,37,21,24,34
hate_harassment,3,101,0.6666666666666666,0.712962962962963,0.6666666666666666,37,21,24,34
hate_harassment,4,13,0.8095238095238095,0.861111111111111,0.8,37,21,24,34
hate_harassment,4,42,0.6190476190476191,0.75,0.6,37,21,24,34
hate_harassment,4,101,0.8095238095238095,0.9166666666666667,0.8181818181818182,37,21,24,34
hate_harassment,5,13,0.8571428571428571,0.9166666666666667,0.8571428571428571,37,21,24,34
hate_harassment,5,42,0.8095238095238095,0.8518518518518519,0.8,37,21,24,34
hate_harassment,5,101,0.8095238095238095,0.9629629629629629,0.8181818181818182,37,21,24,34
hate_harassment,6,13,0.8571428571428571,0.9259259259259259,0.8571428571428571,37,21,24,34
hate_harassment,6,42,0.8095238095238095,0.8611111111111112,0.8,37,21,24,34
hate_harassment,6,101,0.8571428571428571,0.9907407407407407,0.8571428571428571,37,21,24,34
hate_harassment,7,13,0.9047619047619048,0.9259259259259259,0.9,37,21,24,34
hate_harassment,7,42,0.8095238095238095,0.8888888888888888,0.8,37,21,24,34
hate_harassment,7,101,0.8095238095238095,1.0,0.8181818181818182,37,21,24,34
hate_harassment,8,13,0.8571428571428571,0.9444444444444444,0.8571428571428571,37,21,24,34
hate_harassment,8,42,0.8095238095238095,0.9074074074074074,0.8,37,21,24,34
hate_harassment,8,101,0.9047619047619048,1.0,0.9,37,21,24,34
hate_harassment,9,13,0.8571428571428571,0.9351851851851852,0.8421052631578947,37,21,24,34
hate_harassment,9,42,0.8571428571428571,0.9074074074074074,0.8421052631578947,37,21,24,34
hate_harassment,9,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,10,13,0.9047619047619048,0.9351851851851852,0.9,37,21,24,34
hate_harassment,10,42,0.8095238095238095,0.9074074074074074,0.8,37,21,24,34
hate_harassment,10,101,0.8095238095238095,1.0,0.8181818181818182,37,21,24,34
hate_harassment,11,13,0.8571428571428571,0.9537037037037037,0.8421052631578947,37,21,24,34
hate_harassment,11,42,0.8095238095238095,0.9074074074074074,0.8,37,21,24,34
hate_harassment,11,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,12,13,0.8571428571428571,0.9537037037037037,0.8421052631578947,37,21,24,34
hate_harassment,12,42,0.8095238095238095,0.9074074074074074,0.8,37,21,24,34
hate_harassment,12,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,13,13,0.8571428571428571,0.962962962962963,0.8421052631578947,37,21,24,34
hate_harassment,13,42,0.8095238095238095,0.9166666666666667,0.8,37,21,24,34
hate_harassment,13,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,14,13,0.8571428571428571,0.9722222222222223,0.8421052631578947,37,21,24,34
hate_harassment,14,42,0.8095238095238095,0.8981481481481483,0.8,37,21,24,34
hate_harassment,14,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,15,13,0.8571428571428571,0.9722222222222223,0.8421052631578947,37,21,24,34
hate_harassment,15,42,0.8095238095238095,0.9351851851851852,0.8,37,21,24,34
hate_harassment,15,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,16,13,0.8571428571428571,0.962962962962963,0.8421052631578947,37,21,24,34
hate_harassment,16,42,0.8095238095238095,0.888888888888889,0.8,37,21,24,34
hate_harassment,16,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,17,13,0.9047619047619048,0.962962962962963,0.9,37,21,24,34
hate_harassment,17,42,0.8095238095238095,0.8796296296296295,0.8,37,21,24,34
hate_harassment,17,101,0.9047619047619048,1.0,0.9,37,21,24,34
hate_harassment,18,13,0.8571428571428571,0.962962962962963,0.8421052631578947,37,21,24,34
hate_harassment,18,42,0.8095238095238095,0.9074074074074074,0.8,37,21,24,34
hate_harassment,18,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,19,13,0.9047619047619048,0.962962962962963,0.9,37,21,24,34
hate_harassment,19,42,0.8095238095238095,0.888888888888889,0.8,37,21,24,34
hate_harassment,19,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,20,13,0.9047619047619048,0.962962962962963,0.9,37,21,24,34
hate_harassment,20,42,0.8095238095238095,0.8796296296296295,0.8,37,21,24,34
hate_harassment,20,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,21,13,0.9047619047619048,0.962962962962963,0.9,37,21,24,34
hate_harassment,21,42,0.8095238095238095,0.8796296296296295,0.8,37,21,24,34
hate_harassment,21,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,22,13,0.9047619047619048,0.962962962962963,0.9,37,21,24,34
hate_harassment,22,42,0.8095238095238095,0.8888888888888888,0.8,37,21,24,34
hate_harassment,22,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,23,13,0.8571428571428571,0.962962962962963,0.8421052631578947,37,21,24,34
hate_harassment,23,42,0.8095238095238095,0.8888888888888888,0.8,37,21,24,34
hate_harassment,23,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,24,13,0.9047619047619048,0.962962962962963,0.9,37,21,24,34
hate_harassment,24,42,0.8095238095238095,0.8796296296296295,0.8,37,21,24,34
hate_harassment,24,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,25,13,0.9047619047619048,0.962962962962963,0.9,37,21,24,34
hate_harassment,25,42,0.8095238095238095,0.8796296296296295,0.8,37,21,24,34
hate_harassment,25,101,0.8571428571428571,0.9907407407407407,0.8571428571428571,37,21,24,34
hate_harassment,26,13,0.8571428571428571,0.962962962962963,0.8421052631578947,37,21,24,34
hate_harassment,26,42,0.8095238095238095,0.8796296296296295,0.8,37,21,24,34
hate_harassment,26,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,27,13,0.9047619047619048,0.962962962962963,0.9,37,21,24,34
hate_harassment,27,42,0.8095238095238095,0.8796296296296295,0.8,37,21,24,34
hate_harassment,27,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,28,13,0.8095238095238095,0.962962962962963,0.7777777777777778,37,21,24,34
hate_harassment,28,42,0.7619047619047619,0.8888888888888888,0.7368421052631579,37,21,24,34
hate_harassment,28,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,29,13,0.8571428571428571,0.962962962962963,0.8421052631578947,37,21,24,34
hate_harassment,29,42,0.7619047619047619,0.8888888888888888,0.7368421052631579,37,21,24,34
hate_harassment,29,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,30,13,0.8095238095238095,0.962962962962963,0.7777777777777778,37,21,24,34
hate_harassment,30,42,0.7619047619047619,0.8888888888888888,0.7368421052631579,37,21,24,34
hate_harassment,30,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,31,13,0.8571428571428571,0.962962962962963,0.8421052631578947,37,21,24,34
hate_harassment,31,42,0.8095238095238095,0.8796296296296295,0.8,37,21,24,34
hate_harassment,31,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
hate_harassment,32,13,0.8571428571428571,0.962962962962963,0.8421052631578947,37,21,24,34
hate_harassment,32,42,0.8095238095238095,0.8888888888888888,0.8,37,21,24,34
hate_harassment,32,101,0.8571428571428571,1.0,0.8571428571428571,37,21,24,34
sexual_content,0,13,0.6190476190476191,0.75,0.6666666666666666,37,21,24,34
sexual_content,0,42,0.5714285714285714,0.611111111111111,0.6086956521739131,37,21,24,34
sexual_content,0,101,0.8095238095238095,0.8425925925925926,0.8,37,21,24,34
sexual_content,1,13,0.5714285714285714,0.7222222222222222,0.6666666666666666,37,21,24,34
sexual_content,1,42,0.5238095238095238,0.5833333333333333,0.5454545454545454,37,21,24,34
sexual_content,1,101,0.7142857142857143,0.8055555555555555,0.7,37,21,24,34
sexual_content,2,13,0.5238095238095238,0.6851851851851851,0.6153846153846154,37,21,24,34
sexual_content,2,42,0.47619047619047616,0.6018518518518519,0.5217391304347826,37,21,24,34
sexual_content,2,101,0.7142857142857143,0.8055555555555556,0.7,37,21,24,34
sexual_content,3,13,0.6666666666666666,0.7962962962962963,0.72,37,21,24,34
sexual_content,3,42,0.5238095238095238,0.6666666666666667,0.5454545454545454,37,21,24,34
sexual_content,3,101,0.6190476190476191,0.8240740740740741,0.6,37,21,24,34
sexual_content,4,13,0.6666666666666666,0.8518518518518519,0.72,37,21,24,34
sexual_content,4,42,0.6190476190476191,0.8055555555555556,0.6666666666666666,37,21,24,34
sexual_content,4,101,0.8095238095238095,0.8518518518518519,0.7777777777777778,37,21,24,34
sexual_content,5,13,0.7619047619047619,0.8703703703703703,0.782608695652174,37,21,24,34
sexual_content,5,42,0.6666666666666666,0.8703703703703703,0.6956521739130435,37,21,24,34
sexual_content,5,101,0.8095238095238095,0.9074074074074073,0.7777777777777778,37,21,24,34
sexual_content,6,13,0.7142857142857143,0.925925925925926,0.75,37,21,24,34
sexual_content,6,42,0.7619047619047619,0.8148148148148148,0.782608695652174,37,21,24,34
sexual_content,6,101,0.8571428571428571,0.925925925925926,0.8235294117647058,37,21,24,34
sexual_content,7,13,0.7142857142857143,0.9537037037037037,0.75,37,21,24,34
sexual_content,7,42,0.7142857142857143,0.861111111111111,0.75,37,21,24,34
sexual_content,7,101,0.8095238095238095,0.9074074074074074,0.7777777777777778,37,21,24,34
sexual_content,8,13,0.7142857142857143,0.9166666666666667,0.75,37,21,24,34
sexual_content,8,42,0.6666666666666666,0.8703703703703703,0.6956521739130435,37,21,24,34
sexual_content,8,101,0.8095238095238095,0.9444444444444444,0.7777777777777778,37,21,24,34
sexual_content,9,13,0.7142857142857143,0.925925925925926,0.75,37,21,24,34
sexual_content,9,42,0.7142857142857143,0.8796296296296295,0.75,37,21,24,34
sexual_content,9,101,0.8571428571428571,0.9444444444444444,0.8235294117647058,37,21,24,34
sexual_content,10,13,0.7619047619047619,0.9444444444444444,0.782608695652174,37,21,24,34
sexual_content,10,42,0.7142857142857143,0.8796296296296295,0.75,37,21,24,34
sexual_content,10,101,0.8571428571428571,0.9259259259259259,0.8421052631578947,37,21,24,34
sexual_content,11,13,0.7619047619047619,0.9814814814814814,0.782608695652174,37,21,24,34
sexual_content,11,42,0.7142857142857143,0.9074074074074074,0.75,37,21,24,34
sexual_content,11,101,0.8571428571428571,0.9444444444444444,0.8421052631578947,37,21,24,34
sexual_content,12,13,0.7619047619047619,0.962962962962963,0.782608695652174,37,21,24,34
sexual_content,12,42,0.6666666666666666,0.8981481481481481,0.72,37,21,24,34
sexual_content,12,101,0.8571428571428571,0.9444444444444444,0.8421052631578947,37,21,24,34
sexual_content,13,13,0.7619047619047619,0.962962962962963,0.782608695652174,37,21,24,34
sexual_content,13,42,0.6666666666666666,0.9074074074074074,0.72,37,21,24,34
sexual_content,13,101,0.8571428571428571,0.9444444444444444,0.8421052631578947,37,21,24,34
sexual_content,14,13,0.7619047619047619,0.9537037037037037,0.782608695652174,37,21,24,34
sexual_content,14,42,0.6666666666666666,0.8703703703703705,0.72,37,21,24,34
sexual_content,14,101,0.8571428571428571,0.9259259259259259,0.8421052631578947,37,21,24,34
sexual_content,15,13,0.7619047619047619,0.9444444444444445,0.782608695652174,37,21,24,34
sexual_content,15,42,0.7142857142857143,0.8703703703703705,0.75,37,21,24,34
sexual_content,15,101,0.8571428571428571,0.8981481481481481,0.8421052631578947,37,21,24,34
sexual_content,16,13,0.7619047619047619,0.962962962962963,0.782608695652174,37,21,24,34
sexual_content,16,42,0.6666666666666666,0.9074074074074074,0.72,37,21,24,34
sexual_content,16,101,0.8571428571428571,0.9166666666666667,0.8421052631578947,37,21,24,34
sexual_content,17,13,0.8095238095238095,0.9722222222222223,0.8181818181818182,37,21,24,34
sexual_content,17,42,0.6666666666666666,0.9537037037037037,0.72,37,21,24,34
sexual_content,17,101,0.8571428571428571,0.9166666666666666,0.8421052631578947,37,21,24,34
sexual_content,18,13,0.7619047619047619,0.9722222222222223,0.782608695652174,37,21,24,34
sexual_content,18,42,0.6666666666666666,0.9814814814814814,0.72,37,21,24,34
sexual_content,18,101,0.8571428571428571,0.9074074074074074,0.8421052631578947,37,21,24,34
sexual_content,19,13,0.8095238095238095,0.9722222222222223,0.8181818181818182,37,21,24,34
sexual_content,19,42,0.6666666666666666,0.9537037037037037,0.72,37,21,24,34
sexual_content,19,101,0.9047619047619048,0.9074074074074074,0.8888888888888888,37,21,24,34
sexual_content,20,13,0.7142857142857143,0.962962962962963,0.75,37,21,24,34
sexual_content,20,42,0.6666666666666666,0.9259259259259259,0.72,37,21,24,34
sexual_content,20,101,0.9047619047619048,0.9074074074074074,0.8888888888888888,37,21,24,34
sexual_content,21,13,0.8095238095238095,0.9814814814814815,0.8181818181818182,37,21,24,34
sexual_content,21,42,0.6666666666666666,0.9259259259259259,0.72,37,21,24,34
sexual_content,21,101,0.9047619047619048,0.9166666666666666,0.8888888888888888,37,21,24,34
sexual_content,22,13,0.8095238095238095,0.9814814814814814,0.8181818181818182,37,21,24,34
sexual_content,22,42,0.6666666666666666,0.9259259259259259,0.72,37,21,24,34
sexual_content,22,101,0.9047619047619048,0.9259259259259258,0.8888888888888888,37,21,24,34
sexual_content,23,13,0.7619047619047619,0.9722222222222223,0.782608695652174,37,21,24,34
sexual_content,23,42,0.6666666666666666,0.9166666666666667,0.72,37,21,24,34
sexual_content,23,101,0.9047619047619048,0.9074074074074074,0.8888888888888888,37,21,24,34
sexual_content,24,13,0.7619047619047619,0.9814814814814815,0.782608695652174,37,21,24,34
sexual_content,24,42,0.7142857142857143,0.9259259259259259,0.75,37,21,24,34
sexual_content,24,101,0.8571428571428571,0.8888888888888888,0.8235294117647058,37,21,24,34
sexual_content,25,13,0.7619047619047619,0.9814814814814815,0.782608695652174,37,21,24,34
sexual_content,25,42,0.7142857142857143,0.9259259259259259,0.75,37,21,24,34
sexual_content,25,101,0.8571428571428571,0.8796296296296297,0.8235294117647058,37,21,24,34
sexual_content,26,13,0.7619047619047619,0.9814814814814815,0.782608695652174,37,21,24,34
sexual_content,26,42,0.6666666666666666,0.9351851851851852,0.72,37,21,24,34
sexual_content,26,101,0.8571428571428571,0.8888888888888888,0.8235294117647058,37,21,24,34
sexual_content,27,13,0.7619047619047619,0.9907407407407407,0.782608695652174,37,21,24,34
sexual_content,27,42,0.6666666666666666,0.9444444444444444,0.72,37,21,24,34
sexual_content,27,101,0.8571428571428571,0.888888888888889,0.8235294117647058,37,21,24,34
sexual_content,28,13,0.7619047619047619,0.9722222222222222,0.782608695652174,37,21,24,34
sexual_content,28,42,0.6666666666666666,0.9444444444444444,0.72,37,21,24,34
sexual_content,28,101,0.8571428571428571,0.888888888888889,0.8235294117647058,37,21,24,34
sexual_content,29,13,0.7619047619047619,0.9814814814814815,0.782608695652174,37,21,24,34
sexual_content,29,42,0.6666666666666666,0.9537037037037037,0.72,37,21,24,34
sexual_content,29,101,0.8095238095238095,0.888888888888889,0.7777777777777778,37,21,24,34
sexual_content,30,13,0.7619047619047619,0.9814814814814815,0.782608695652174,37,21,24,34
sexual_content,30,42,0.7142857142857143,0.9444444444444444,0.75,37,21,24,34
sexual_content,30,101,0.8095238095238095,0.8796296296296297,0.7777777777777778,37,21,24,34
sexual_content,31,13,0.7142857142857143,0.9814814814814815,0.75,37,21,24,34
sexual_content,31,42,0.7142857142857143,0.9351851851851852,0.75,37,21,24,34
sexual_content,31,101,0.8095238095238095,0.8796296296296297,0.7777777777777778,37,21,24,34
sexual_content,32,13,0.7619047619047619,0.9907407407407407,0.782608695652174,37,21,24,34
sexual_content,32,42,0.7142857142857143,0.9444444444444444,0.75,37,21,24,34
sexual_content,32,101,0.8571428571428571,0.8981481481481481,0.8421052631578947,37,21,24,34
